point_id,config,quantity,figure,pdf_page,printed_page,x_px,y_px,fn,value,fn_digitization_uncertainty,value_digitization_uncertainty,center_uncertainty_px,axis_x_left_px,axis_x_right_px,axis_y_top_px,axis_y_bottom_px,axis_value_top,axis_value_bottom,method,status
fig166-trim_deg-010,S/L=0.2,trim_deg,166,270,260,830.296,2850.148,0.2474942,1.01857666,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-011,S/L=0.2,trim_deg,166,270,260,835.900,2858.300,0.2501926,0.960989011,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-012,S/L=0.2,trim_deg,166,270,260,851.676,2852.941,0.2577896,0.998845692,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-013,S/L=0.2,trim_deg,166,270,260,860.971,2831.324,0.2622651,1.15156062,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-014,S/L=0.2,trim_deg,166,270,260,870.100,2307.950,0.2666613,4.84886185,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-015,S/L=0.2,trim_deg,166,270,260,871.971,2989.365,0.2675624,0.0350953991,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-016,S/L=0.2,trim_deg,166,270,260,872.019,2974.741,0.2675852,0.13840921,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-017,S/L=0.2,trim_deg,166,270,260,872.630,2965.889,0.2678794,0.200941915,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-018,S/L=0.2,trim_deg,166,270,260,895.180,2345.290,0.2787384,4.58507849,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-019,S/L=0.2,trim_deg,166,270,260,918.820,2784.820,0.2901220,1.48007849,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-020,S/L=0.2,trim_deg,166,270,260,928.406,2942.519,0.2947380,0.366036756,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-021,S/L=0.2,trim_deg,166,270,260,929.323,2971.742,0.2951794,0.159593862,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-022,S/L=0.2,trim_deg,166,270,260,929.864,2963.000,0.2954403,0.221350078,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-023,S/L=0.2,trim_deg,166,270,260,986.805,2948.000,0.3228595,0.327315542,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-024,S/L=0.2,trim_deg,166,270,260,988.074,2970.528,0.3234707,0.168171115,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-025,S/L=0.2,trim_deg,166,270,260,1046.932,2999.192,0.3518129,-0.0343218425,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-026,S/L=0.2,trim_deg,166,270,260,1047.101,2980.808,0.3518945,0.0955473098,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-027,S/L=0.2,trim_deg,166,270,260,1106.720,2935.144,0.3806035,0.418135008,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-028,S/L=0.2,trim_deg,166,270,260,1107.564,2907.416,0.3810101,0.614016818,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-029,S/L=0.2,trim_deg,166,270,260,1114.757,2345.168,0.3844737,4.58593876,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-030,S/L=0.2,trim_deg,166,270,260,1162.757,2308.168,0.4075876,4.84732024,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-031,S/L=0.2,trim_deg,166,270,260,1279.435,2565.609,0.4637728,3.02866699,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-032,S/L=0.2,trim_deg,166,270,260,1279.792,2555.958,0.4639446,3.09684066,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-033,S/L=0.2,trim_deg,166,270,260,1290.375,2391.833,0.4690409,4.25627943,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-034,S/L=0.2,trim_deg,166,270,260,1336.444,2504.954,0.4912253,3.45715594,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-035,S/L=0.2,trim_deg,166,270,260,1386.300,2512.000,0.5152327,3.40737834,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-036,S/L=0.2,trim_deg,166,270,260,1392.375,2494.646,0.5181581,3.52997449,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-037,S/L=0.2,trim_deg,166,270,260,1392.719,2481.067,0.5183235,3.62590267,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-038,S/L=0.2,trim_deg,166,270,260,1467.767,2494.400,0.5544623,3.53171115,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-039,S/L=0.2,trim_deg,166,270,260,1468.500,2485.000,0.5548154,3.59811617,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-040,S/L=0.2,trim_deg,166,270,260,1544.652,2493.304,0.5914858,3.53945123,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-041,S/L=0.2,trim_deg,166,270,260,1545.054,2458.046,0.5916792,3.78852796,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-042,S/L=0.2,trim_deg,166,270,260,1622.737,2491.211,0.6290868,3.55424275,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-trim_deg-043,S/L=0.2,trim_deg,166,270,260,1624.957,2741.913,0.6301556,1.78318886,0.0020,0.04,4.0,524,2393,2145,3419,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig166-sinkage_over_draught-001,S/L=0.2,sinkage_over_draught,166,270,260,560.870,2311.870,0.1177545,0.160705598,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-002,S/L=0.2,sinkage_over_draught,166,270,260,699.768,2918.340,0.1846394,0.0178947907,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-003,S/L=0.2,sinkage_over_draught,166,270,260,751.748,2897.139,0.2096699,0.0228871749,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-004,S/L=0.2,sinkage_over_draught,166,270,260,871.382,2346.757,0.2672784,0.152490602,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-005,S/L=0.2,sinkage_over_draught,166,270,260,990.423,2310.019,0.3246018,0.161141468,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-006,S/L=0.2,sinkage_over_draught,166,270,260,1025.375,2705.403,0.3414324,0.0680369291,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-007,S/L=0.2,sinkage_over_draught,166,270,260,1042.432,2310.543,0.3496463,0.161018082,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-008,S/L=0.2,sinkage_over_draught,166,270,260,1047.111,2683.782,0.3518992,0.0731281897,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-009,S/L=0.2,sinkage_over_draught,166,270,260,1050.628,2651.717,0.3535931,0.0806788606,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-010,S/L=0.2,sinkage_over_draught,166,270,260,1076.434,2637.110,0.3660195,0.0841185889,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-011,S/L=0.2,sinkage_over_draught,166,270,260,1325.690,2420.343,0.4860467,0.135162457,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-012,S/L=0.2,sinkage_over_draught,166,270,260,1468.975,2636.739,0.5550440,0.0842057702,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-013,S/L=0.2,sinkage_over_draught,166,270,260,1508.762,2670.510,0.5742032,0.0762535784,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-014,S/L=0.2,sinkage_over_draught,166,270,260,1541.597,2697.180,0.5900144,0.0699733922,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-015,S/L=0.2,sinkage_over_draught,166,270,260,1567.685,2721.235,0.6025768,0.0643088417,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-016,S/L=0.2,sinkage_over_draught,166,270,260,1681.075,2774.370,0.6571791,0.0517967254,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-017,S/L=0.2,sinkage_over_draught,166,270,260,1739.943,2834.657,0.6855263,0.0376003588,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-018,S/L=0.2,sinkage_over_draught,166,270,260,1807.337,2807.845,0.7179791,0.0439140774,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig166-sinkage_over_draught-019,S/L=0.2,sinkage_over_draught,166,270,260,1878.107,2825.141,0.7520581,0.039841223,0.0020,0.0015,5.0,524,2393,2145,3419,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-trim_deg-001,S/L=0.3,trim_deg,170,272,262,600.931,2897.517,0.1311005,-0.0528143422,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-002,S/L=0.3,trim_deg,170,272,262,601.077,2888.731,0.1311704,0.0089173122,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-003,S/L=0.3,trim_deg,170,272,262,602.222,2906.741,0.1317190,-0.117616445,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-004,S/L=0.3,trim_deg,170,272,262,659.210,2891.387,0.1590147,-0.00974541059,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-005,S/L=0.3,trim_deg,170,272,262,715.667,2891.061,0.1860564,-0.00745156483,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-006,S/L=0.3,trim_deg,170,272,262,726.804,2815.304,0.1913910,0.524795873,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-007,S/L=0.3,trim_deg,170,272,262,774.686,2891.914,0.2143252,-0.0134493142,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-008,S/L=0.3,trim_deg,170,272,262,785.140,2789.116,0.2193329,0.708788976,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-009,S/L=0.3,trim_deg,170,272,262,831.915,2888.511,0.2417368,0.0104638995,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-010,S/L=0.3,trim_deg,170,272,262,851.500,2766.500,0.2511176,0.867681499,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-011,S/L=0.3,trim_deg,170,272,262,891.174,2889.370,0.2701206,0.00442928419,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-012,S/L=0.3,trim_deg,170,272,262,948.910,2875.144,0.2977748,0.104373695,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-013,S/L=0.3,trim_deg,170,272,262,1006.329,2891.329,0.3252774,-0.00933803694,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-014,S/L=0.3,trim_deg,170,272,262,1064.649,2885.439,0.3532114,0.0320473314,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-015,S/L=0.3,trim_deg,170,272,262,1123.591,2777.007,0.3814434,0.793859724,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-016,S/L=0.3,trim_deg,170,272,262,1124.462,2801.436,0.3818602,0.622230229,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-017,S/L=0.3,trim_deg,170,272,262,1171.245,2688.245,0.4042684,1.41748315,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-018,S/L=0.3,trim_deg,170,272,262,1233.366,2596.415,0.4340230,2.06266065,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-019,S/L=0.3,trim_deg,170,272,262,1347.543,2513.371,0.4887113,2.64610238,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-020,S/L=0.3,trim_deg,170,272,262,1348.050,2500.425,0.4889542,2.73706089,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-021,S/L=0.3,trim_deg,170,272,262,1482.379,2522.655,0.5532950,2.58087701,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-022,S/L=0.3,trim_deg,170,272,262,1482.667,2512.130,0.5534327,2.6548213,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-023,S/L=0.3,trim_deg,170,272,262,1560.464,2494.125,0.5906960,2.78132319,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-024,S/L=0.3,trim_deg,170,272,262,1641.546,2508.722,0.6295326,2.67877061,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-025,S/L=0.3,trim_deg,170,272,262,1718.211,2523.526,0.6662530,2.57475656,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-026,S/L=0.3,trim_deg,170,272,262,1718.636,2514.227,0.6664570,2.64008942,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-027,S/L=0.3,trim_deg,170,272,262,1794.512,2506.561,0.7027999,2.69395099,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-028,S/L=0.3,trim_deg,170,272,262,1794.837,2552.077,0.7029552,2.37416682,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-029,S/L=0.3,trim_deg,170,272,262,1873.463,2507.832,0.7406157,2.68502404,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-030,S/L=0.3,trim_deg,170,272,262,1988.926,2466.259,0.7959198,2.97710122,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-031,S/L=0.3,trim_deg,170,272,262,2108.027,2443.216,0.8529666,3.13899614,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-032,S/L=0.3,trim_deg,170,272,262,2222.905,2442.310,0.9079906,3.14536634,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-033,S/L=0.3,trim_deg,170,272,262,2340.735,2418.265,0.9644288,3.31429949,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-trim_deg-034,S/L=0.3,trim_deg,170,272,262,2341.235,2426.265,0.9646683,3.2580934,0.0020,0.04,4.0,536,2415,2036,3317,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig170-sinkage_over_draught-001,S/L=0.3,sinkage_over_draught,170,272,262,601.937,2851.081,0.1315825,0.00911448435,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-002,S/L=0.3,sinkage_over_draught,170,272,262,974.275,2694.502,0.3099240,0.0457840408,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-003,S/L=0.3,sinkage_over_draught,170,272,262,1230.468,2395.804,0.4326352,0.115736816,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-004,S/L=0.3,sinkage_over_draught,170,272,262,1319.306,2419.585,0.4751866,0.110167563,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-005,S/L=0.3,sinkage_over_draught,170,272,262,1320.129,2452.874,0.4755806,0.10237149,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-006,S/L=0.3,sinkage_over_draught,170,272,262,1347.838,2446.533,0.4888528,0.10385642,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-007,S/L=0.3,sinkage_over_draught,170,272,262,1404.900,2509.071,0.5161839,0.0892105083,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-008,S/L=0.3,sinkage_over_draught,170,272,262,1436.712,2567.049,0.5314214,0.0756326596,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-009,S/L=0.3,sinkage_over_draught,170,272,262,1482.065,2597.170,0.5531447,0.0685784696,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-010,S/L=0.3,sinkage_over_draught,170,272,262,1503.796,2626.165,0.5635532,0.0617879885,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-011,S/L=0.3,sinkage_over_draught,170,272,262,1603.604,2695.192,0.6113589,0.0456224653,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-012,S/L=0.3,sinkage_over_draught,170,272,262,1691.516,2716.190,0.6534669,0.0407049477,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-013,S/L=0.3,sinkage_over_draught,170,272,262,1721.987,2720.256,0.6680620,0.039752789,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-014,S/L=0.3,sinkage_over_draught,170,272,262,1793.515,2739.628,0.7023221,0.0352160329,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-015,S/L=0.3,sinkage_over_draught,170,272,262,1957.352,2839.932,0.7807967,0.0117255695,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-016,S/L=0.3,sinkage_over_draught,170,272,262,1989.294,2824.176,0.7960962,0.0154153465,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-017,S/L=0.3,sinkage_over_draught,170,272,262,2106.809,2889.840,0.8523832,3.75666408e-05,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-018,S/L=0.3,sinkage_over_draught,170,272,262,2221.876,2968.518,0.9074981,-0.0183882736,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig170-sinkage_over_draught-019,S/L=0.3,sinkage_over_draught,170,272,262,2340.416,2974.780,0.9642757,-0.0198548928,0.0020,0.0015,5.0,536,2415,2036,3317,0.2,-0.1,dense-core centroid of visible filled sinkage marker,accepted-pass-B
fig174-trim_deg-001,S/L=0.4,trim_deg,174,274,264,570.167,2775.233,0.1302072,0.122962382,0.0020,0.04,4.0,507,2389,1942,3218,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig174-trim_deg-002,S/L=0.4,trim_deg,174,274,264,570.817,2765.417,0.1305181,0.192202194,0.0020,0.04,4.0,507,2389,1942,3218,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig174-trim_deg-003,S/L=0.4,trim_deg,174,274,264,630.000,2762.752,0.1588204,0.210998466,0.0020,0.04,4.0,507,2389,1942,3218,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig174-trim_deg-004,S/L=0.4,trim_deg,174,274,264,631.375,2749.708,0.1594779,0.302997649,0.0020,0.04,4.0,507,2389,1942,3218,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig174-trim_deg-005,S/L=0.4,trim_deg,174,274,264,687.517,2765.441,0.1863261,0.192033672,0.0020,0.04,4.0,507,2389,1942,3218,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig174-trim_deg-006,S/L=0.4,trim_deg,174,274,264,745.721,2778.977,0.2141598,0.0965590144,0.0020,0.04,4.0,507,2389,1942,3218,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig174-trim_deg-007,S/L=0.4,trim_deg,174,274,264,746.138,2769.369,0.2143595,0.164323607,0.0020,0.04,4.0,507,2389,1942,3218,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig174-trim_deg-008,S/L=0.4,trim_deg,174,274,264,804.481,2767.222,0.2422600,0.179467085,0.0020,0.04,4.0,507,2389,1942,3218,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig174-trim_deg-009,S/L=0.4,trim_deg,174,274,264,805.164,2776.073,0.2425862,0.117041892,0.0020,0.04,4.0,507,2389,1942,3218,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
fig174-trim_deg-010,S/L=0.4,trim_deg,174,274,264,863.119,2762.610,0.2703012,0.211997237,0.0020,0.04,4.0,507,2389,1942,3218,6.0,-3.0,enclosed-white-center centroid of visible open-square marker,accepted-pass-B
